anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_barrio_localidad,nombre_barrio_localidad,codigo_zona,nombre_zona,codigo_establecimiento,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,codigo_region_administrativa,nombre_region_administrativa,nombre_supervisor,niveles_modalidades,codigo_tipo_organizacion,nombre_tipo_organizacion,participacion_comunitaria,direccion,nro_telefono,tiene_internet,paginaweb,correo_electronico,anho_cod_geo,uri_establecimiento,uri_institucion
2012,07,ITAPUA,0717,OBLIGADO,0717100,COLONIA OBLIGADO KILOMETRO 17,6,RURAL,0717005,5188,1426 PEDRO JUAN CABALLERO,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,"EI,EEB",1,ESCUELA CENTRO,SI,CALLE FULGENCIO YEGROS A 100 M DE COPEC,0985748566,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0717005,http://datos.mec.gov.py/id/instituciones/5188
2012,07,ITAPUA,0717,OBLIGADO,0717100,COLONIA OBLIGADO KILOMETRO 17,6,RURAL,0717013,5196,4450 (11679) LOS PINOS,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,OBLIGADO KM 22,0985728347,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0717013,http://datos.mec.gov.py/id/instituciones/5196
2012,07,ITAPUA,0729,PIRAPO,0729140,KA'ARENDY,6,RURAL,0729014,5616,14968 KA'ATYMI,OFICIAL,07C1RI,ITAPUA - REGION INDIGENA,MARTA RAMONA SEGOVIA O.,EEB,2,ESCUELA ASOCIADA,NO,CERCA DEL ARROLLO PYRAPY A 15KM DEL CENTRO DE PIRAPÓ,0982672119,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729014,http://datos.mec.gov.py/id/instituciones/5616
2012,07,ITAPUA,0729,PIRAPO,0729999,LOCALIDAD A CONFIRMAR,6,RURAL,0729018,16286,7578 PARAISO,OFICIAL,07C1RI,ITAPUA - REGION INDIGENA,MARTA RAMONA SEGOVIA O.,EEB,2,ESCUELA ASOCIADA,NO,2 KM DEL CRUCE SANTA CLARA,0983470596,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729018,http://datos.mec.gov.py/id/instituciones/16286
2012,07,ITAPUA,0729,PIRAPO,0729999,LOCALIDAD A CONFIRMAR,6,RURAL,0729019,16287,7579 POTRERO GUARANI,OFICIAL,07C1RI,ITAPUA - REGION INDIGENA,MARTA RAMONA SEGOVIA O.,"EI,EEB",2,ESCUELA ASOCIADA,NO,A 12 KM DE CARONAY,0985406457,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729019,http://datos.mec.gov.py/id/instituciones/16287
2012,07,ITAPUA,0729,PIRAPO,0729140,KA'ARENDY,6,RURAL,0729013,5615,5190 (14900) PEDRO MOLINIERS,PRIV.SUBVENCIONADA,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,"RUTA 6 KM 70 CALLR RAMAL ""P""",0981123479,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729013,http://datos.mec.gov.py/id/instituciones/5615
2012,07,ITAPUA,0729,PIRAPO,0729999,LOCALIDAD A CONFIRMAR,1,URBANA,0729022,16853,C.F.TECNICO SUPERIOR FORESTAL ITAPUA,OFICIAL,999999,NO APLICA,NO APLICA,ETS,0, , , ,0985-261667,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729022,http://datos.mec.gov.py/id/instituciones/16853
2012,07,ITAPUA,0729,PIRAPO,0729999,LOCALIDAD A CONFIRMAR,6,RURAL,0729020,16551,S/N - MANDUI'Y,OFICIAL,07C1RI,ITAPUA - REGION INDIGENA,MARTA RAMONA SEGOVIA O.,EEB,2,ESCUELA ASOCIADA,NO,COM. INDIGENA MANDUIY UNO,0985632427,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729020,http://datos.mec.gov.py/id/instituciones/16551
2012,07,ITAPUA,0729,PIRAPO,0729110,PUERTO PIRAPO,6,RURAL,0729007,5608,2539 (10844) DIVINA ESPERANZA,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,"EI,EEB",2,ESCUELA ASOCIADA,SI,RUTA VI KM 67 RAMAL CALLE PRINCIPAL B,0985431327,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729007,http://datos.mec.gov.py/id/instituciones/5608
2012,07,ITAPUA,0729,PIRAPO,0729110,PUERTO PIRAPO,6,RURAL,0729008,5609,2540 GRAL. JOSE EDUVIGIS DIAZ,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,RAMAL G KM 70.,0981170914,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729008,http://datos.mec.gov.py/id/instituciones/5609
2012,07,ITAPUA,0729,PIRAPO,0729170,COLONIA PIRAPO KILOMETRO. 25,6,RURAL,0729004,5605,574 IMPERIO DEL JAPON,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,A 2KM DEL JUZGADO DE PAZ FRENTE DEL SILO EN MINISTERIO,0985755348,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729004,http://datos.mec.gov.py/id/instituciones/5605
2012,07,ITAPUA,0729,PIRAPO,0729005,SAN MIGUEL,1,URBANA,0729001,5602,1292 ESPIRITU SANTO,PRIV.SUBVENCIONADA,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,"EI,EEB",2,ESCUELA ASOCIADA,SI,JAPON Y NCAL. ESTIGARRIBIA,768245242,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729001,http://datos.mec.gov.py/id/instituciones/5602
2012,07,ITAPUA,0729,PIRAPO,0729160,PIRAPO KILOMETRO. 23,6,RURAL,0729005,5606,625 RAMON I. CARDOZO,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,"EI,EEB",1,ESCUELA CENTRO,SI,RUTA VI KM. 67,0985775739,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729005,http://datos.mec.gov.py/id/instituciones/5606
2012,07,ITAPUA,0729,PIRAPO,0729120,AKA KARAJA,6,RURAL,0729006,5607,1216 AMISTAD,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,RUTA SEXTA KM 57 CERCA DEL SALÓN TONAMURA,0985796046,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729006,http://datos.mec.gov.py/id/instituciones/5607
2012,07,ITAPUA,0729,PIRAPO,0729130,MANDUVIJU,6,RURAL,0729011,5612,4452 (14109) KUARAHY RESE,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,RUTA 6 KM 82 CALLE RAMAL H.,0985770654,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729011,http://datos.mec.gov.py/id/instituciones/5612
2012,07,ITAPUA,0729,PIRAPO,0729100,JAGUA RASAPA,6,RURAL,0729015,4854,2110 MARIA AUXILIADORA,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,A 100 METROS DE LA IGLESIA,0983581632,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729015,http://datos.mec.gov.py/id/instituciones/4854
2012,07,ITAPUA,0729,PIRAPO,0729005,SAN MIGUEL,1,URBANA,0729002,5603,ESPIRITU SANTO,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EM,0, ,SI,MCAL.ESTIGARRIBIA Y RCA. ARGENTINA,0768 245392,SI, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729002,http://datos.mec.gov.py/id/instituciones/5603
2012,07,ITAPUA,0729,PIRAPO,0729005,SAN MIGUEL,1,URBANA,0729002,11942,6977 ESPIRITU SANTO,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,"EI,EEB",1,ESCUELA CENTRO,SI,MCAL.ESTIGARRIBIA Y RCA. ARGENTINA,0985725986,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729002,http://datos.mec.gov.py/id/instituciones/11942
2012,07,ITAPUA,0729,PIRAPO,0729005,SAN MIGUEL,1,URBANA,0729001,5614,7-68,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EBBJA,0, , ,JAPON Y NCAL. ESTIGARRIBIA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0729001,http://datos.mec.gov.py/id/instituciones/5614
2012,07,ITAPUA,0729,PIRAPO,0729150,CALLE 2,6,RURAL,0729003,5604,511 MANUEL ORTIZ GUERRERO,OFICIAL,07C2R1,ITAPUA - REGION 1,GRACIELA CABALLERO,EEB,2,ESCUELA ASOCIADA,SI,ACA CARAYA KM 23,0985715443,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0729003,http://datos.mec.gov.py/id/instituciones/5604
2012,07,ITAPUA,0719,SAN COSME,0719999,LOCALIDAD A CONFIRMAR,6,RURAL,0719025,12221,7-142,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EBBJA,0, , ,CALLE 2 - SAN LOREZO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0719025,http://datos.mec.gov.py/id/instituciones/12221
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719140,KAMBYRETA,6,RURAL,0719007,5241,2015 SANTA MONICA,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EEB,2,ESCUELA ASOCIADA,NO,8 KM DEL CRUCE ÑUA U POTRERO,0985/111148,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719007,http://datos.mec.gov.py/id/instituciones/5241
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719260,SAN LORENZO,6,RURAL,0719008,5242,3012 PROF. ELVIRA ASUN. BARBERAN GONZALE,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EEB,2,ESCUELA ASOCIADA,NO,CALLE 1,0985/111397,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719008,http://datos.mec.gov.py/id/instituciones/5242
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719220,LOMAS VALENTINAS,6,RURAL,0719005,5255,MARIA DURIS DE BOLF,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EM,0, ,NO,LOMAS VALENTINA - SAN COSME,073275323,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719005,http://datos.mec.gov.py/id/instituciones/5255
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719220,LOMAS VALENTINAS,6,RURAL,0719005,5239,759 MARIA DUNIS DE BOLF,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",1,ESCUELA CENTRO,SI,LOMAS VALENTINA - SAN COSME,073/275323,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719005,http://datos.mec.gov.py/id/instituciones/5239
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719240,TIBURCIO BOGADO,6,RURAL,0719003,5237,1581 DON JOSE SANTIAGO ESQUIVEL,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,TIBURCIO BOGADO,0985/77662,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719003,http://datos.mec.gov.py/id/instituciones/5237
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719003,CENTRO,1,URBANA,0719001,10723,7-84,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EBBJA,0, , ,MCAL.ESTIGARRIBIA E/14 DE MAYO Y ALBERDI, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0719001,http://datos.mec.gov.py/id/instituciones/10723
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719005,VILLA PERMANENTE,1,URBANA,0719002,5236,2584 VIRGEN DEL ROSARIO,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,VILLA PERMANENTE,073/275260,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719002,http://datos.mec.gov.py/id/instituciones/5236
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719003,CENTRO,1,URBANA,0719001,5235,209 VICE PRESIDENTE SANCHEZ,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",1,ESCUELA CENTRO,SI,MCAL.ESTIGARRIBIA E/14 DE MAYO Y ALBERDI,073/275220,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719001,http://datos.mec.gov.py/id/instituciones/5235
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719260,SAN LORENZO,6,RURAL,0719004,5238,622 PADRE ADRIANO FORMOSO,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE 2,0985/826965,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719004,http://datos.mec.gov.py/id/instituciones/5238
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719250,SAN COSME,6,RURAL,0708021,4951,5195 (13420) SILVERIO FRETES,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EEB,2,ESCUELA ASOCIADA,SI,CALLE 6 - SAN RAFAEL,0985/145118,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0708021,http://datos.mec.gov.py/id/instituciones/4951
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719240,TIBURCIO BOGADO,6,RURAL,0719015,5249,2014 RVDO.PADRE JOSE CUBE,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EEB,2,ESCUELA ASOCIADA,SI,POTRERO YBAR+ - SAN COSME Y DAMI-N, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0719015,http://datos.mec.gov.py/id/instituciones/5249
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719210,PIRITY,6,RURAL,0719012,5246,3010 JUAN DIMA MOTTA,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EEB,2,ESCUELA ASOCIADA,SI,KM 15 - RUTA SAN COSME Y DAMI-N,0985/905309,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719012,http://datos.mec.gov.py/id/instituciones/5246
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719280,ISLA YACYRETA,6,RURAL,0802045,5252,798 MADAME LINCH,OFICIAL,08C1R3,MISIONES - REGION 3 - COORDINACION 1,RUBELTH OSMAN DEL PUERTO RUIZ DIAZ,"EI,EEB",1,ESCUELA CENTRO,SI,ISLA YACYRETA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0802045,http://datos.mec.gov.py/id/instituciones/5252
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719250,SAN COSME,6,RURAL,0719010,5244,2016 JOSE DOMINGO FERREIRA,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE6 - SAN COSME Y DAMI-N,0983/585379,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719010,http://datos.mec.gov.py/id/instituciones/5244
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719160,ÐUA U POTRERO,6,RURAL,0719013,5247,3011 SAN JORGE,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,KM 10 - RUTA SAN COSME Y DAMI-N, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0719013,http://datos.mec.gov.py/id/instituciones/5247
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719250,SAN COSME,6,RURAL,0719014,5248,5841 (13374) PINDO,OFICIAL,07C1RI,ITAPUA - REGION INDIGENA,MARTA RAMONA SEGOVIA O.,"EI,EEB",1,ESCUELA CENTRO,NO,CALLE 5,0985/778966,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719014,http://datos.mec.gov.py/id/instituciones/5248
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719250,SAN COSME,6,RURAL,0719023,11819,PADRE GERMAN PIEPER,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EM,0, ,SI,LOCALIDAD CALLE 5 - SAN LORENZO,0985828927,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719023,http://datos.mec.gov.py/id/instituciones/11819
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719230,ATINGUY,6,RURAL,0719017,5251,5196 (12907) MARTIRES DE ACOSTA ÑU,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,ASENTAMIENTO ATINGUY,0984/373804,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719017,http://datos.mec.gov.py/id/instituciones/5251
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719250,SAN COSME,6,RURAL,0719016,5250,895 CABO LISANDRO AMARILLA,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE 5, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0719016,http://datos.mec.gov.py/id/instituciones/5250
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719260,SAN LORENZO,6,RURAL,0719019,5253,SAN LORENZO,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EM,0, ,SI,CALLE 2 - SAN LORENZO,0985773869,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719019,http://datos.mec.gov.py/id/instituciones/5253
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,0719001,KA'AGUY RORY,1,URBANA,0719024,5254,SAN COSME Y DAMIAN,OFICIAL,07C1R2,ITAPUA - REGION 2 - COORDINACION 1,CARMEN GARCIA DE BOGADO,EM,0, ,SI,AVDA. PROF. AIDE FIGUEREDO DE CABRAL,073/275259,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0719024,http://datos.mec.gov.py/id/instituciones/5254
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728210,SAN LUIS,6,RURAL,0728005,5597,641 PROF. EMILIO ROMERO PEREIRA,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,RUTA 1 KM 18,0895/785618,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728005,http://datos.mec.gov.py/id/instituciones/5597
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728130,SANTA ROSA DEL GUAVIJU,6,RURAL,0728004,5596,936 ARCANGELO BENEDETTI,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EI,EEB",2,ESCUELA ASOCIADA,SI,"LOS LAPACHOS A 2,5 KM DE LA RUTA Nº 1",0985-842925,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728004,http://datos.mec.gov.py/id/instituciones/5596
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728260,SAN JOSE OBRERO,6,RURAL,0728007,5599,3319 (13774) SAN JOSE OBRERO,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EI,EEB",2,ESCUELA ASOCIADA,SI,"RUTA 1""MCAL.FRANCISCO S. LÓPEZ"" Y RUFINO VILLALBA",0985800596,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728007,http://datos.mec.gov.py/id/instituciones/5599
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728002,SAN JUAN CENTRO,1,URBANA,0728002,12227,7-134,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,EBBJA,0, , ,AVDA FULGENCIO YEGROS C/ DEFENSORES DEL CHACO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/0728002,http://datos.mec.gov.py/id/instituciones/12227
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728280,SAN NICOLAS,6,RURAL,0728003,5595,935 SAN NICOLAS,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,"A 1,5 KM D/LA ENTRADA A CANAL 13",0983-147207,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728003,http://datos.mec.gov.py/id/instituciones/5595
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728002,SAN JUAN CENTRO,1,URBANA,0728002,5594,ABSALON ARIAS,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,AVDA FULGENCIO YEGROS C/ DEFENSORES DEL CHACO,0975-613995,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728002,http://datos.mec.gov.py/id/instituciones/5594
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728002,SAN JUAN CENTRO,1,URBANA,0728001,5593,815 PEDRO JUAN CABALLERO,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,"EI,EEB",2,ESCUELA ASOCIADA,SI,AVDA. FULGENCIO YEGROS C/ DEFENSORES DEL CHACO,0985-782903,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728001,http://datos.mec.gov.py/id/instituciones/5593
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,0728999,LOCALIDAD A CONFIRMAR,1,URBANA,0728009,16396,7609 PROF.AYUMI ISHIDA ONO,OFICIAL,07C1R5,ITAPUA - REGION 5 - COORDINACION 1,GUSTAVO RICARDO OSMIK PEREIRA,EEB,2,ESCUELA ASOCIADA,SI,RUTA Nº1 A 6 CUADRAS DE LOBATO AUTO GAS Bº.PARAISO,0983-575224,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0728009,http://datos.mec.gov.py/id/instituciones/16396
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720330,COLONIAS UNIDAS,6,RURAL,0720012,5269,1265 CARLOS ANTONIO LOPEZ,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",2,ESCUELA ASOCIADA,SI,COLONIAS UNIDAS,0985-805399,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720012,http://datos.mec.gov.py/id/instituciones/5269
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720540,TIMBO'I,6,RURAL,0720011,5268,2057 JUAN MANUEL PAREDES,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 32 KM DE SAN PEDRO DEL PARANA AL NORESTE,0985-835154,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720011,http://datos.mec.gov.py/id/instituciones/5268
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720850,ASENT. 15 DE MAYO,6,RURAL,0725043,12846,7110 SANTA LIBRADA,OFICIAL,07C2R7,ITAPUA - REGION 7,WALTER RAMÓN RAMÍREZ PERALTA,EEB,2,ESCUELA ASOCIADA,SI,4 KM DEL CRUCE 4 BOCAS,0985786439,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0725043,http://datos.mec.gov.py/id/instituciones/12846
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720880,CAPITAN LEGUIZAMON,6,RURAL,0720007,5264,3865 (13499) BERNARDO FIGUEREDO VAZQUEZ,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 5 KM DEL PUEBLO SAN PEDRO DEL PARANA,0975-714575,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720007,http://datos.mec.gov.py/id/instituciones/5264
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720140,SAN ANTONIO MI,6,RURAL,0720049,5306,2047 SAN ANTONIO DE PADUA,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",1,ESCUELA CENTRO,SI,A 25 KM DE SAN PEDRO DEL PARANA,0975-619915,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720049,http://datos.mec.gov.py/id/instituciones/5306
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720600,PUENTE KUE,6,RURAL,0720064,5321,6577 (14964) SAN JORGE,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,EEB,2,ESCUELA ASOCIADA,SI,A 38 KM DE SAN PEDRO DEL PARANA,0985-167934,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720064,http://datos.mec.gov.py/id/instituciones/5321
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720500,KURUPIKAY,6,RURAL,0720028,5285,2054 JOSE G. RODRIGUEZ DE FRANCIA,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,A 25 KM DE SAN EDRO DEL PARANA,0983-616125,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720028,http://datos.mec.gov.py/id/instituciones/5285
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720700,SAN JOSE POTRERO,6,RURAL,0720060,5317,2041 DON VIDAL FLOR JARA,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",2,ESCUELA ASOCIADA,SI,POTRERO,0985-421529,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720060,http://datos.mec.gov.py/id/instituciones/5317
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,0720915,ASENT. TAVA PORA,6,RURAL,0720078,13957,7391 SAN ISIDRO,OFICIAL,07C1R3,ITAPUA - REGION 3,FLORENCIA SILVA OCAMPOS,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 35KM  AL ESTE DE SAN PEDRO DEL PARANA,0985-770215,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/0720078,http://datos.mec.gov.py/id/instituciones/13957
